5.286062,5.351782,5.200629,5.061300,5.382713,5.302946,4.986242,4.998902,5.109860,5.131047,15.287887,15.288657,15.262160,15.117739,15.217624,15.062896,14.951044,14.855196,14.879875,14.899829,28.863916,24.911125,24.927539,24.772595,25.127027,25.154890,24.866144,24.987295,25.106105,21.504345
5.278876,5.192717,5.344429,5.380794,5.058052,4.981798,5.295046,5.181886,5.068653,5.029232,15.261356,15.200424,15.252032,15.216795,15.093359,14.951696,15.067840,14.988597,14.961482,14.829325,28.863916,24.836686,25.016867,25.089763,24.816477,24.841883,25.173739,25.069172,25.008134,21.504345
5.271377,5.338159,5.186194,5.054105,5.376065,5.309530,4.990583,5.014282,5.124105,5.147083,15.192675,15.275383,15.191677,15.017963,15.211344,15.161251,14.966404,14.870360,14.954000,14.981850,28.863916,24.937299,24.927337,24.785021,25.130103,25.152022,24.857593,24.973822,25.089523,21.504345
5.264689,5.179881,5.331715,5.375261,5.051259,4.986826,5.300789,5.195839,5.081341,5.043882,15.243874,15.116392,15.226044,15.283093,14.996363,14.889393,15.131395,15.045009,15.009651,14.881693,28.863916,24.859254,25.017396,25.101715,24.818152,24.837911,25.166839,25.058250,24.993205,21.504345
5.258224,5.326528,5.174020,5.048366,5.370924,5.314976,4.995128,5.026440,5.136323,5.160554,15.145759,15.269459,15.156900,14.968849,15.272801,15.192168,14.889731,14.885288,15.007893,15.034060,28.863916,24.957734,24.928122,24.794009,25.132026,25.149219,24.850696,24.964369,25.076544,21.504345
5.252458,5.168776,5.320804,5.370705,5.045983,4.991166,5.305994,5.207114,5.092304,5.056178,15.237211,15.089461,15.203878,15.283282,14.970663,14.876873,15.192254,15.073223,14.971496,14.924565,28.863916,24.876808,25.018434,25.110413,24.819355,24.834757,25.161099,25.050358,24.981497,21.504345
5.246888,5.316505,5.163671,5.043650,5.366781,5.319539,4.999339,5.036473,5.146744,5.171893,15.123820,15.254388,15.143808,14.955907,15.273219,15.205314,14.891820,14.907488,15.022139,15.045005,28.863916,24.973474,24.929197,24.800842,25.133409,25.146881,24.845169,24.957492,25.066256,21.504345
5.241963,5.159264,5.311501,5.366860,5.041722,4.994908,5.310532,5.216480,5.101674,5.066577,15.224364,15.072853,15.187480,15.277716,14.965096,14.884304,15.199515,15.090801,14.980182,14.940595,28.863916,24.890376,25.019577,25.116927,24.820316,24.832337,25.156441,25.044530,24.972216,21.504345
5.237188,5.307904,5.154881,5.039717,5.363338,5.323388,5.003076,5.044902,5.155608,5.181480,15.108105,15.241225,15.131575,14.949922,15.268070,15.212921,14.896728,14.922405,15.034055,15.057901,28.863916,24.985571,24.930300,24.806114,25.134470,25.145020,24.840785,24.952401,25.058059,21.504345
5.232995,5.151146,5.303574,5.363588,5.038205,4.998131,5.314422,5.224359,5.109667,5.075397,15.211716,15.060309,15.174825,15.273243,14.959495,14.890093,15.205181,15.103823,14.990824,14.953397,28.863916,24.900846,25.020670,25.121875,24.821110,24.830497,25.152711,25.040178,24.964834,21.504345
5.228910,5.300547,5.147412,5.036414,5.360430,5.326643,5.006330,5.052041,5.163143,5.189612,15.095480,15.230421,15.120432,14.945129,15.263462,15.218619,14.901185,14.933792,15.044729,15.069659,28.863916,24.994873,24.931326,24.810204,25.135308,25.143565,24.837324,24.948596,25.051523,21.504345
